fast,slow,rsi_w,rsi_os,rsi_ob,vol_th,sl,tp,pos,trades,sharpe,total_return,annual_return,max_dd_pct,win_rate,bars
3,20,14,25.0,70.0,1.0,0.03,0.18,0.3,285,1.5202,213.3068,109.1548,-24.6329,0.0000,6073
3,20,14,25.0,70.0,1.0,0.05,0.08,0.3,148,1.1182,297.6655,152.3235,-50.8762,0.0000,6073
3,20,14,25.0,70.0,1.0,0.05,0.12,0.3,136,0.9488,166.3694,85.1357,-43.9883,0.0000,6073
3,20,14,25.0,70.0,1.0,0.05,0.18,0.3,148,0.9868,107.5300,55.0260,-24.3020,0.0000,6073
3,20,14,25.0,70.0,1.2,0.03,0.08,0.3,419,0.8752,100.4253,51.3903,-26.8596,0.0000,6073
3,20,14,25.0,70.0,1.2,0.03,0.12,0.3,333,1.1664,126.0856,64.5214,-20.4273,0.0000,6073
3,20,14,25.0,70.0,1.2,0.03,0.18,0.3,238,1.5340,159.6318,81.6879,-16.4863,0.0000,6073
3,20,14,25.0,70.0,1.2,0.05,0.08,0.3,256,1.4629,133.8933,68.5168,-16.6502,0.0000,6073
3,20,14,25.0,70.0,1.2,0.05,0.12,0.3,226,1.5318,176.3230,90.2293,-22.2346,0.0000,6073
3,20,14,25.0,70.0,1.2,0.05,0.18,0.3,131,1.1763,102.4582,52.4306,-18.8577,0.0000,6073
3,20,14,25.0,70.0,1.5,0.03,0.08,0.3,350,0.9097,76.4346,39.1137,-20.4202,0.0000,6073
3,20,14,25.0,70.0,1.5,0.03,0.12,0.3,299,0.9609,73.0770,37.3955,-19.2878,0.0000,6073
3,20,14,25.0,70.0,1.5,0.03,0.18,0.3,196,1.2543,86.0757,44.0473,-16.1795,0.0000,6073
3,20,14,25.0,70.0,1.5,0.05,0.08,0.3,207,1.3595,108.2675,55.4034,-19.8166,0.0000,6073
3,20,14,25.0,70.0,1.5,0.05,0.12,0.3,178,1.4424,167.5674,85.7488,-18.8259,0.0000,6073
3,20,14,25.0,70.0,1.5,0.05,0.18,0.3,119,1.1176,85.2030,43.6007,-21.4450,0.0000,6073
3,20,14,30.0,65.0,1.0,0.03,0.08,0.3,480,0.9092,141.4899,72.4042,-39.6568,0.0000,6073
3,20,14,30.0,65.0,1.0,0.03,0.12,0.3,394,1.1154,167.8804,85.9089,-30.7631,0.0000,6073
3,20,14,30.0,65.0,1.0,0.03,0.18,0.3,285,1.5202,213.3068,109.1548,-24.6329,0.0000,6073
3,20,14,30.0,65.0,1.0,0.05,0.08,0.3,148,1.1182,297.6655,152.3235,-50.8762,0.0000,6073
3,20,14,30.0,65.0,1.0,0.05,0.12,0.3,136,0.9488,166.3694,85.1357,-43.9883,0.0000,6073
3,20,14,30.0,65.0,1.0,0.05,0.18,0.3,148,0.9868,107.5300,55.0260,-24.3020,0.0000,6073
3,20,14,30.0,65.0,1.2,0.03,0.08,0.3,419,0.8752,100.4253,51.3903,-26.8596,0.0000,6073
3,20,14,30.0,65.0,1.2,0.03,0.12,0.3,333,1.1664,126.0856,64.5214,-20.4273,0.0000,6073
3,20,14,30.0,65.0,1.2,0.03,0.18,0.3,238,1.5340,159.6318,81.6879,-16.4863,0.0000,6073
3,20,14,30.0,65.0,1.2,0.05,0.08,0.3,256,1.4629,133.8933,68.5168,-16.6502,0.0000,6073
3,20,14,30.0,65.0,1.2,0.05,0.12,0.3,226,1.5318,176.3230,90.2293,-22.2346,0.0000,6073
3,20,14,30.0,65.0,1.2,0.05,0.18,0.3,131,1.1763,102.4582,52.4306,-18.8577,0.0000,6073
3,20,14,30.0,65.0,1.5,0.03,0.08,0.3,350,0.9097,76.4346,39.1137,-20.4202,0.0000,6073
3,20,14,30.0,65.0,1.5,0.03,0.12,0.3,299,0.9609,73.0770,37.3955,-19.2878,0.0000,6073
3,20,14,30.0,65.0,1.5,0.03,0.18,0.3,196,1.2543,86.0757,44.0473,-16.1795,0.0000,6073
3,20,14,30.0,65.0,1.5,0.05,0.08,0.3,207,1.3595,108.2675,55.4034,-19.8166,0.0000,6073
3,20,14,30.0,65.0,1.5,0.05,0.12,0.3,178,1.4424,167.5674,85.7488,-18.8259,0.0000,6073
3,20,14,30.0,65.0,1.5,0.05,0.18,0.3,119,1.1176,85.2030,43.6007,-21.4450,0.0000,6073
3,20,14,30.0,70.0,1.0,0.03,0.08,0.3,480,0.9092,141.4899,72.4042,-39.6568,0.0000,6073
3,20,14,30.0,70.0,1.0,0.03,0.12,0.3,394,1.1154,167.8804,85.9089,-30.7631,0.0000,6073
3,20,14,30.0,70.0,1.0,0.03,0.18,0.3,285,1.5202,213.3068,109.1548,-24.6329,0.0000,6073
3,20,14,30.0,70.0,1.0,0.05,0.08,0.3,148,1.1182,297.6655,152.3235,-50.8762,0.0000,6073
3,20,14,30.0,70.0,1.0,0.05,0.12,0.3,136,0.9488,166.3694,85.1357,-43.9883,0.0000,6073
3,20,14,30.0,70.0,1.0,0.05,0.18,0.3,148,0.9868,107.5300,55.0260,-24.3020,0.0000,6073
3,20,14,30.0,70.0,1.2,0.03,0.08,0.3,419,0.8752,100.4253,51.3903,-26.8596,0.0000,6073
3,20,14,30.0,70.0,1.2,0.03,0.12,0.3,333,1.1664,126.0856,64.5214,-20.4273,0.0000,6073
3,20,14,30.0,70.0,1.2,0.03,0.18,0.3,238,1.5340,159.6318,81.6879,-16.4863,0.0000,6073
3,20,14,30.0,70.0,1.2,0.05,0.08,0.3,256,1.4629,133.8933,68.5168,-16.6502,0.0000,6073
3,20,14,30.0,70.0,1.2,0.05,0.12,0.3,226,1.5318,176.3230,90.2293,-22.2346,0.0000,6073
3,20,14,30.0,70.0,1.2,0.05,0.18,0.3,131,1.1763,102.4582,52.4306,-18.8577,0.0000,6073
3,20,14,30.0,70.0,1.5,0.03,0.08,0.3,350,0.9097,76.4346,39.1137,-20.4202,0.0000,6073
3,20,14,30.0,70.0,1.5,0.03,0.12,0.3,299,0.9609,73.0770,37.3955,-19.2878,0.0000,6073
3,20,14,30.0,70.0,1.5,0.03,0.18,0.3,196,1.2543,86.0757,44.0473,-16.1795,0.0000,6073
3,20,14,30.0,70.0,1.5,0.05,0.08,0.3,207,1.3595,108.2675,55.4034,-19.8166,0.0000,6073
3,20,14,30.0,70.0,1.5,0.05,0.12,0.3,178,1.4424,167.5674,85.7488,-18.8259,0.0000,6073
3,20,14,30.0,70.0,1.5,0.05,0.18,0.3,119,1.1176,85.2030,43.6007,-21.4450,0.0000,6073
3,20,14,35.0,65.0,1.0,0.03,0.08,0.3,480,0.9092,141.4899,72.4042,-39.6568,0.0000,6073
3,20,14,35.0,65.0,1.0,0.03,0.12,0.3,394,1.1154,167.8804,85.9089,-30.7631,0.0000,6073
3,20,14,35.0,65.0,1.0,0.03,0.18,0.3,285,1.5202,213.3068,109.1548,-24.6329,0.0000,6073
3,20,14,35.0,65.0,1.0,0.05,0.08,0.3,148,1.1182,297.6655,152.3235,-50.8762,0.0000,6073
3,20,14,35.0,65.0,1.0,0.05,0.12,0.3,136,0.9488,166.3694,85.1357,-43.9883,0.0000,6073
3,20,14,35.0,65.0,1.0,0.05,0.18,0.3,148,0.9868,107.5300,55.0260,-24.3020,0.0000,6073
3,20,14,35.0,65.0,1.2,0.03,0.08,0.3,419,0.8752,100.4253,51.3903,-26.8596,0.0000,6073
3,20,14,35.0,65.0,1.2,0.03,0.12,0.3,333,1.1664,126.0856,64.5214,-20.4273,0.0000,6073
3,20,14,35.0,65.0,1.2,0.03,0.18,0.3,238,1.5340,159.6318,81.6879,-16.4863,0.0000,6073
3,20,14,35.0,65.0,1.2,0.05,0.08,0.3,256,1.4629,133.8933,68.5168,-16.6502,0.0000,6073
3,20,14,35.0,65.0,1.2,0.05,0.12,0.3,226,1.5318,176.3230,90.2293,-22.2346,0.0000,6073
3,20,14,35.0,65.0,1.2,0.05,0.18,0.3,131,1.1763,102.4582,52.4306,-18.8577,0.0000,6073
3,20,14,35.0,65.0,1.5,0.03,0.08,0.3,350,0.9097,76.4346,39.1137,-20.4202,0.0000,6073
3,20,14,35.0,65.0,1.5,0.03,0.12,0.3,299,0.9609,73.0770,37.3955,-19.2878,0.0000,6073
3,20,14,35.0,65.0,1.5,0.03,0.18,0.3,196,1.2543,86.0757,44.0473,-16.1795,0.0000,6073
3,20,14,35.0,65.0,1.5,0.05,0.08,0.3,207,1.3595,108.2675,55.4034,-19.8166,0.0000,6073
3,20,14,35.0,65.0,1.5,0.05,0.12,0.3,178,1.4424,167.5674,85.7488,-18.8259,0.0000,6073
3,20,14,35.0,65.0,1.5,0.05,0.18,0.3,119,1.1176,85.2030,43.6007,-21.4450,0.0000,6073
3,20,14,35.0,70.0,1.0,0.03,0.08,0.3,480,0.9092,141.4899,72.4042,-39.6568,0.0000,6073
3,20,14,35.0,70.0,1.0,0.03,0.12,0.3,394,1.1154,167.8804,85.9089,-30.7631,0.0000,6073
3,20,14,35.0,70.0,1.0,0.03,0.18,0.3,285,1.5202,213.3068,109.1548,-24.6329,0.0000,6073
3,20,14,35.0,70.0,1.0,0.05,0.08,0.3,148,1.1182,297.6655,152.3235,-50.8762,0.0000,6073
3,20,14,35.0,70.0,1.0,0.05,0.12,0.3,136,0.9488,166.3694,85.1357,-43.9883,0.0000,6073
3,20,14,35.0,70.0,1.0,0.05,0.18,0.3,148,0.9868,107.5300,55.0260,-24.3020,0.0000,6073
3,20,14,35.0,70.0,1.2,0.03,0.08,0.3,419,0.8752,100.4253,51.3903,-26.8596,0.0000,6073
3,20,14,35.0,70.0,1.2,0.03,0.12,0.3,333,1.1664,126.0856,64.5214,-20.4273,0.0000,6073
3,20,14,35.0,70.0,1.2,0.03,0.18,0.3,238,1.5340,159.6318,81.6879,-16.4863,0.0000,6073
3,20,14,35.0,70.0,1.2,0.05,0.08,0.3,256,1.4629,133.8933,68.5168,-16.6502,0.0000,6073
3,20,14,35.0,70.0,1.2,0.05,0.12,0.3,226,1.5318,176.3230,90.2293,-22.2346,0.0000,6073
3,20,14,35.0,70.0,1.2,0.05,0.18,0.3,131,1.1763,102.4582,52.4306,-18.8577,0.0000,6073
3,20,14,35.0,70.0,1.5,0.03,0.08,0.3,350,0.9097,76.4346,39.1137,-20.4202,0.0000,6073
3,20,14,35.0,70.0,1.5,0.03,0.12,0.3,299,0.9609,73.0770,37.3955,-19.2878,0.0000,6073
3,20,14,35.0,70.0,1.5,0.03,0.18,0.3,196,1.2543,86.0757,44.0473,-16.1795,0.0000,6073
3,20,14,35.0,70.0,1.5,0.05,0.08,0.3,207,1.3595,108.2675,55.4034,-19.8166,0.0000,6073
3,20,14,35.0,70.0,1.5,0.05,0.12,0.3,178,1.4424,167.5674,85.7488,-18.8259,0.0000,6073
3,20,14,35.0,70.0,1.5,0.05,0.18,0.3,119,1.1176,85.2030,43.6007,-21.4450,0.0000,6073
3,30,14,25.0,65.0,1.0,0.03,0.08,0.3,139,1.9448,346.3915,177.2579,-14.4782,0.0000,6073
3,30,14,25.0,65.0,1.0,0.03,0.12,0.3,112,1.9024,275.0757,140.7637,-20.6244,0.0000,6073
3,30,14,25.0,65.0,1.0,0.03,0.18,0.3,65,1.1416,63.6377,32.5652,-25.6222,0.0000,6073
3,30,14,25.0,65.0,1.0,0.05,0.08,0.3,334,1.1004,210.2601,107.5958,-32.1447,0.0000,6073
3,30,14,25.0,65.0,1.0,0.05,0.12,0.3,107,1.4467,212.3132,108.6464,-32.5539,0.0000,6073
3,30,14,25.0,65.0,1.0,0.05,0.18,0.3,171,0.9191,137.6398,70.4340,-39.0255,0.0000,6073
3,30,14,25.0,65.0,1.2,0.03,0.08,0.3,114,1.9524,224.9189,115.0971,-11.8351,0.0000,6073
3,30,14,25.0,65.0,1.2,0.03,0.12,0.3,99,1.6969,175.4972,89.8066,-19.3794,0.0000,6073
3,30,14,25.0,65.0,1.2,0.03,0.18,0.3,63,1.2724,76.0578,38.9208,-21.5783,0.0000,6073
3,30,14,25.0,65.0,1.2,0.05,0.08,0.3,276,1.2055,166.0900,84.9927,-29.0914,0.0000,6073
3,30,14,25.0,65.0,1.2,0.05,0.12,0.3,96,1.2017,154.4010,79.0112,-29.3611,0.0000,6073
