fast,slow,rsi_w,rsi_os,rsi_ob,vol_th,sl,tp,pos,trades,sharpe,total_return,annual_return,max_dd_pct,win_rate,bars
5,30,14,30.0,75.0,1.0,0.05,0.15,0.3,50,0.9733,328.3233,168.0119,-51.1813,0.0000,469
5,30,14,30.0,75.0,1.0,0.05,0.25,0.3,50,0.9733,328.3233,168.0119,-51.1813,0.0000,469
5,30,14,30.0,75.0,1.0,0.08,0.15,0.3,45,0.4344,91.4064,46.7751,-66.8765,0.0000,469
5,30,14,30.0,75.0,1.0,0.08,0.25,0.3,45,0.4344,91.4064,46.7751,-66.8765,0.0000,469
5,30,14,30.0,75.0,1.2,0.05,0.15,0.3,43,0.7691,61.3333,31.3859,-27.2933,0.0000,469
5,30,14,30.0,75.0,1.2,0.05,0.25,0.3,44,0.5697,46.0963,23.5887,-28.4672,0.0000,469
5,30,14,30.0,75.0,1.2,0.08,0.15,0.3,39,0.4094,40.2300,20.5868,-43.3392,0.0000,469
5,30,14,30.0,75.0,1.2,0.08,0.25,0.3,39,0.4094,40.2300,20.5868,-43.3392,0.0000,469
5,30,14,30.0,75.0,1.5,0.05,0.15,0.3,16,1.2006,103.5921,53.0109,-20.9774,0.0000,469
5,30,14,30.0,75.0,1.5,0.05,0.25,0.3,16,1.2006,103.5921,53.0109,-20.9774,0.0000,469
5,30,14,30.0,75.0,1.5,0.08,0.15,0.3,25,0.6544,29.8030,15.2510,-17.2264,0.0000,469
5,30,14,30.0,75.0,1.5,0.08,0.25,0.3,25,0.6544,29.8030,15.2510,-17.2264,0.0000,469
5,30,14,35.0,65.0,1.0,0.05,0.15,0.3,50,0.9733,328.3233,168.0119,-51.1813,0.0000,469
5,30,14,35.0,65.0,1.0,0.05,0.25,0.3,50,0.9733,328.3233,168.0119,-51.1813,0.0000,469
5,30,14,35.0,65.0,1.0,0.08,0.15,0.3,45,0.4344,91.4064,46.7751,-66.8765,0.0000,469
5,30,14,35.0,65.0,1.0,0.08,0.25,0.3,45,0.4344,91.4064,46.7751,-66.8765,0.0000,469
5,30,14,35.0,65.0,1.2,0.05,0.15,0.3,43,0.7691,61.3333,31.3859,-27.2933,0.0000,469
5,30,14,35.0,65.0,1.2,0.05,0.25,0.3,44,0.5697,46.0963,23.5887,-28.4672,0.0000,469
5,30,14,35.0,65.0,1.2,0.08,0.15,0.3,39,0.4094,40.2300,20.5868,-43.3392,0.0000,469
5,30,14,35.0,65.0,1.2,0.08,0.25,0.3,39,0.4094,40.2300,20.5868,-43.3392,0.0000,469
5,30,14,35.0,65.0,1.5,0.05,0.15,0.3,16,1.2006,103.5921,53.0109,-20.9774,0.0000,469
5,30,14,35.0,65.0,1.5,0.05,0.25,0.3,16,1.2006,103.5921,53.0109,-20.9774,0.0000,469
5,30,14,35.0,65.0,1.5,0.08,0.15,0.3,25,0.6544,29.8030,15.2510,-17.2264,0.0000,469
5,30,14,35.0,65.0,1.5,0.08,0.25,0.3,25,0.6544,29.8030,15.2510,-17.2264,0.0000,469
5,30,14,35.0,70.0,1.0,0.05,0.15,0.3,50,0.9733,328.3233,168.0119,-51.1813,0.0000,469
5,30,14,35.0,70.0,1.0,0.05,0.25,0.3,50,0.9733,328.3233,168.0119,-51.1813,0.0000,469
5,30,14,35.0,70.0,1.0,0.08,0.15,0.3,45,0.4344,91.4064,46.7751,-66.8765,0.0000,469
5,30,14,35.0,70.0,1.0,0.08,0.25,0.3,45,0.4344,91.4064,46.7751,-66.8765,0.0000,469
5,30,14,35.0,70.0,1.2,0.05,0.15,0.3,43,0.7691,61.3333,31.3859,-27.2933,0.0000,469
5,30,14,35.0,70.0,1.2,0.05,0.25,0.3,44,0.5697,46.0963,23.5887,-28.4672,0.0000,469
5,30,14,35.0,70.0,1.2,0.08,0.15,0.3,39,0.4094,40.2300,20.5868,-43.3392,0.0000,469
5,30,14,35.0,70.0,1.2,0.08,0.25,0.3,39,0.4094,40.2300,20.5868,-43.3392,0.0000,469
5,30,14,35.0,70.0,1.5,0.05,0.15,0.3,16,1.2006,103.5921,53.0109,-20.9774,0.0000,469
5,30,14,35.0,70.0,1.5,0.05,0.25,0.3,16,1.2006,103.5921,53.0109,-20.9774,0.0000,469
5,30,14,35.0,70.0,1.5,0.08,0.15,0.3,25,0.6544,29.8030,15.2510,-17.2264,0.0000,469
