date,cash,position_value,nav
2021-09-07,78086.865,25276.4599,103363.325
2021-09-08,78086.865,25253.5468,103340.4118
2021-09-09,78086.865,25165.6731,103252.5381
2021-09-10,78086.865,24977.8785,103064.7435
2021-09-13,78086.865,25106.0946,103192.9597
2021-09-14,78086.865,25250.1506,103337.0156
2021-09-15,78086.865,25651.6904,103738.5555
2021-09-16,78086.865,25639.0609,103725.9259
2021-09-17,78086.865,25492.6054,103579.4704
2021-09-20,78086.865,24813.5104,102900.3754
2021-09-21,78086.865,24931.7276,103018.5926
2021-09-22,78086.865,25339.8429,103426.7079
2021-09-23,78086.865,25446.8976,103533.7626
2021-09-24,78086.865,25692.7727,103779.6378
2021-09-27,78086.865,25740.2194,103827.0844
2021-09-28,78086.865,25052.25,103139.1151
2021-09-29,78086.865,25085.3748,103172.2399
2021-09-30,86222.5116,16752.7891,102975.3008
2021-10-01,86222.5116,16788.21,103010.7217
2021-10-04,86222.5116,16680.6782,102903.1898
2021-10-05,86222.5116,16820.1914,103042.703
2021-10-06,86222.5116,16898.7821,103121.2937
2021-10-07,86222.5116,17107.1562,103329.6678
2021-10-08,86222.5116,16995.4213,103217.933
2021-10-11,86222.5116,17062.5666,103285.0782
2021-10-12,86222.5116,17111.1472,103333.6588
2021-10-13,86222.5116,17169.3895,103391.9012
2021-10-14,86222.5116,17453.9124,103676.4241
2021-10-15,86222.5116,17831.9722,104054.4839
2021-10-18,86222.5116,18149.6503,104372.162
2021-10-19,86222.5116,18193.2255,104415.7371
2021-10-20,86222.5116,18195.1851,104417.6968
2021-10-21,86222.5116,18599.819,104822.3306
2021-10-22,86222.5116,18802.7721,105025.2837
2021-10-25,86222.5116,20252.3537,106474.8654
2021-10-26,86222.5116,20364.8417,106587.3533
2021-10-27,86222.5116,20420.5447,106643.0563
2021-10-28,86222.5116,20980.2905,107202.8021
2021-10-29,86222.5116,21444.8555,107667.3671
2021-11-01,86222.5116,22490.8721,108713.3837
2021-11-02,86222.5116,22207.3222,108429.8339
2021-11-03,86222.5116,22779.9018,109002.4135
2021-11-04,86222.5116,23066.4634,109288.9751
2021-11-05,86222.5116,23138.8996,109361.4113
2021-11-08,86222.5116,22449.2999,108671.8115
2021-11-09,98006.974,8863.5286,106870.5026
2021-11-10,98006.974,8720.0405,106727.0145
2021-11-11,98006.974,8825.3922,106832.3662
2021-11-12,98006.974,8949.6532,106956.6272
2021-11-15,98006.974,8990.1731,106997.1471
2021-11-16,98006.974,9037.8436,107044.8176
2021-11-17,98006.974,9051.668,107058.642
2021-11-18,98006.974,9133.8201,107140.7941
2021-11-19,98006.974,9037.0491,107044.0231
2021-11-22,98006.974,8791.7051,106798.6791
2021-11-23,98006.974,8820.9429,106827.917
2021-11-24,98006.974,8878.3064,106885.2804
2021-11-26,98006.974,8685.3999,106692.3739
2021-11-29,98006.974,8967.4502,106974.4242
2021-11-30,98006.974,8798.0611,106805.0351
2021-12-01,98006.974,8815.2225,106822.1965
2021-12-02,98006.974,8778.5162,106785.4903
2021-12-03,98006.974,8868.6134,106875.5874
2021-12-06,98006.974,8977.6199,106984.5939
2021-12-07,98006.974,9381.5476,107388.5216
2021-12-08,98006.974,9352.3097,107359.2838
2021-12-09,98006.974,9270.6343,107277.6084
2021-12-10,98006.974,10037.4932,108044.4673
2021-12-13,98006.974,9878.2739,107885.2479
2021-12-14,98006.974,9771.0153,107777.9893
2021-12-15,98006.974,10167.4747,108174.4487
2021-12-16,98006.974,9862.7015,107869.6755
2021-12-17,98006.974,10089.6129,108096.587
2021-12-20,98006.974,10249.6268,108256.6008
2021-12-21,98006.974,10334.5433,108341.5173
2021-12-22,98006.974,10477.8298,108484.8038
2021-12-23,98006.974,10631.3511,108638.3252
2021-12-27,98006.974,10782.9534,108789.9275
2021-12-28,98006.974,10698.5167,108705.4907
2021-12-29,98006.974,10756.2471,108763.2211
2021-12-30,98006.974,10635.8288,108642.8029
2021-12-31,98006.974,10641.1061,108648.0802
2022-01-03,82408.315,26138.4979,108546.8128
2022-01-04,82408.315,26226.5146,108634.8295
2022-01-05,82408.315,24998.8146,107407.1295
2022-01-06,82408.315,24842.1765,107250.4915
2022-01-07,82408.315,24010.0083,106418.3233
2022-01-10,82408.315,24332.8362,106741.1511
2022-01-11,82408.315,24643.9893,107052.3043
2022-01-12,82408.315,25097.1989,107505.5138
2022-01-13,82408.315,24657.8279,107066.1429
2022-01-14,82408.315,24849.8972,107258.2121
2022-01-18,91706.038,14769.708,106475.746
2022-01-19,91706.038,14374.6138,106080.6519
2022-01-20,91706.038,14212.8781,105918.9161
2022-01-21,91706.038,13646.3104,105352.3484
2022-01-24,91706.038,13646.6724,105352.7104
2022-01-25,97736.2248,7541.6175,105277.8422
2022-01-26,97736.2248,7578.7061,105314.9308
2022-01-27,105042.6097,0.0,105042.6097
2022-01-28,105042.6097,0.0,105042.6097
2022-01-31,105042.6097,0.0,105042.6097
2022-02-01,105042.6097,0.0,105042.6097
2022-02-02,105042.6097,0.0,105042.6097
2022-02-03,105042.6097,0.0,105042.6097
2022-02-04,105042.6097,0.0,105042.6097
2022-02-07,105042.6097,0.0,105042.6097
2022-02-08,105042.6097,0.0,105042.6097
2022-02-09,105042.6097,0.0,105042.6097
2022-02-10,105042.6097,0.0,105042.6097
2022-02-11,105042.6097,0.0,105042.6097
2022-02-14,105042.6097,0.0,105042.6097
2022-02-15,105042.6097,0.0,105042.6097
2022-02-16,105042.6097,0.0,105042.6097
2022-02-17,105042.6097,0.0,105042.6097
2022-02-18,105042.6097,0.0,105042.6097
2022-02-22,105042.6097,0.0,105042.6097
2022-02-23,105042.6097,0.0,105042.6097
2022-02-24,105042.6097,0.0,105042.6097
2022-02-25,105042.6097,0.0,105042.6097
2022-02-28,105042.6097,0.0,105042.6097
2022-03-01,105042.6097,0.0,105042.6097
2022-03-02,105042.6097,0.0,105042.6097
2022-03-03,105042.6097,0.0,105042.6097
2022-03-04,105042.6097,0.0,105042.6097
2022-03-07,105042.6097,0.0,105042.6097
2022-03-08,105042.6097,0.0,105042.6097
2022-03-09,105042.6097,0.0,105042.6097
2022-03-10,105042.6097,0.0,105042.6097
2022-03-11,105042.6097,0.0,105042.6097
2022-03-14,105042.6097,0.0,105042.6097
2022-03-15,105042.6097,0.0,105042.6097
2022-03-16,97382.1203,7688.5856,105070.7059
2022-03-17,97382.1203,7632.2307,105014.351
2022-03-18,89653.8249,15440.4885,105094.3134
2022-03-21,81901.5775,23134.6446,105036.2221
2022-03-22,74357.2929,31439.5153,105796.8081
2022-03-23,81862.6791,23439.2533,105301.9325
2022-03-24,81862.6791,24640.8841,106503.5632
2022-03-25,81862.6791,24511.1673,106373.8464
2022-03-28,74022.6638,33166.1207,107188.7845
2022-03-29,74022.6638,33482.3554,107505.0192
2022-03-30,74022.6638,32883.311,106905.9748
2022-03-31,74022.6638,32459.0374,106481.7012
2022-04-01,74022.6638,32341.4343,106364.0981
2022-04-04,74022.6638,33357.9869,107380.6507
2022-04-05,74022.6638,32028.1888,106050.8526
2022-04-06,81306.8779,23503.7707,104810.6486
2022-04-07,81306.8779,23554.9878,104861.8657
2022-04-08,81306.8779,22768.1982,104075.0761
2022-04-11,97126.6701,6388.1333,103514.8034
2022-04-12,103457.8158,0.0,103457.8158
2022-04-13,103457.8158,0.0,103457.8158
2022-04-14,103457.8158,0.0,103457.8158
2022-04-18,103457.8158,0.0,103457.8158
2022-04-19,103457.8158,0.0,103457.8158
2022-04-20,103457.8158,0.0,103457.8158
2022-04-21,103457.8158,0.0,103457.8158
2022-04-22,103457.8158,0.0,103457.8158
2022-04-25,103457.8158,0.0,103457.8158
2022-04-26,103457.8158,0.0,103457.8158
2022-04-27,103457.8158,0.0,103457.8158
2022-04-28,103457.8158,0.0,103457.8158
2022-04-29,103457.8158,0.0,103457.8158
2022-05-02,103457.8158,0.0,103457.8158
2022-05-03,103457.8158,0.0,103457.8158
2022-05-04,103457.8158,0.0,103457.8158
2022-05-05,103457.8158,0.0,103457.8158
2022-05-06,103457.8158,0.0,103457.8158
2022-05-09,103457.8158,0.0,103457.8158
2022-05-10,103457.8158,0.0,103457.8158
2022-05-11,103457.8158,0.0,103457.8158
2022-05-12,103457.8158,0.0,103457.8158
2022-05-13,103457.8158,0.0,103457.8158
2022-05-16,103457.8158,0.0,103457.8158
2022-05-17,103457.8158,0.0,103457.8158
2022-05-18,103457.8158,0.0,103457.8158
2022-05-19,103457.8158,0.0,103457.8158
2022-05-20,103457.8158,0.0,103457.8158
2022-05-23,103457.8158,0.0,103457.8158
2022-05-24,103457.8158,0.0,103457.8158
2022-05-25,103457.8158,0.0,103457.8158
2022-05-26,103457.8158,0.0,103457.8158
2022-05-27,103457.8158,0.0,103457.8158
2022-05-31,103457.8158,0.0,103457.8158
2022-06-01,103457.8158,0.0,103457.8158
2022-06-02,103457.8158,0.0,103457.8158
2022-06-03,103457.8158,0.0,103457.8158
2022-06-06,103457.8158,0.0,103457.8158
2022-06-07,103457.8158,0.0,103457.8158
2022-06-08,103457.8158,0.0,103457.8158
2022-06-09,103457.8158,0.0,103457.8158
2022-06-10,103457.8158,0.0,103457.8158
2022-06-13,103457.8158,0.0,103457.8158
2022-06-14,103457.8158,0.0,103457.8158
2022-06-15,103457.8158,0.0,103457.8158
2022-06-16,103457.8158,0.0,103457.8158
2022-06-17,103457.8158,0.0,103457.8158
2022-06-21,103457.8158,0.0,103457.8158
2022-06-22,103457.8158,0.0,103457.8158
2022-06-23,103457.8158,0.0,103457.8158
2022-06-24,103457.8158,0.0,103457.8158
2022-06-27,103457.8158,0.0,103457.8158
2022-06-28,103457.8158,0.0,103457.8158
2022-06-29,103457.8158,0.0,103457.8158
2022-06-30,103457.8158,0.0,103457.8158
2022-07-01,103457.8158,0.0,103457.8158
2022-07-05,103457.8158,0.0,103457.8158
2022-07-06,103457.8158,0.0,103457.8158
2022-07-07,103457.8158,0.0,103457.8158
2022-07-08,103457.8158,0.0,103457.8158
2022-07-11,103457.8158,0.0,103457.8158
2022-07-12,103457.8158,0.0,103457.8158
2022-07-13,103457.8158,0.0,103457.8158
2022-07-14,103457.8158,0.0,103457.8158
2022-07-15,103457.8158,0.0,103457.8158
2022-07-18,103457.8158,0.0,103457.8158
2022-07-19,103457.8158,0.0,103457.8158
2022-07-20,95830.9009,7591.375,103422.2759
2022-07-21,103456.6505,0.0,103456.6505
2022-07-22,103456.6505,0.0,103456.6505
2022-07-25,103456.6505,0.0,103456.6505
2022-07-26,103456.6505,0.0,103456.6505
2022-07-27,103456.6505,0.0,103456.6505
2022-07-28,103456.6505,0.0,103456.6505
2022-07-29,103456.6505,0.0,103456.6505
2022-08-01,103456.6505,0.0,103456.6505
2022-08-02,103456.6505,0.0,103456.6505
2022-08-03,103456.6505,0.0,103456.6505
2022-08-04,103456.6505,0.0,103456.6505
2022-08-05,103456.6505,0.0,103456.6505
2022-08-08,103456.6505,0.0,103456.6505
2022-08-09,103456.6505,0.0,103456.6505
2022-08-10,103456.6505,0.0,103456.6505
2022-08-11,103456.6505,0.0,103456.6505
2022-08-12,103456.6505,0.0,103456.6505
2022-08-15,103456.6505,0.0,103456.6505
2022-08-16,103456.6505,0.0,103456.6505
2022-08-17,103456.6505,0.0,103456.6505
2022-08-18,103456.6505,0.0,103456.6505
2022-08-19,103456.6505,0.0,103456.6505
2022-08-22,103456.6505,0.0,103456.6505
2022-08-23,103456.6505,0.0,103456.6505
2022-08-24,103456.6505,0.0,103456.6505
2022-08-25,103456.6505,0.0,103456.6505
2022-08-26,103456.6505,0.0,103456.6505
2022-08-29,103456.6505,0.0,103456.6505
2022-08-30,103456.6505,0.0,103456.6505
2022-08-31,103456.6505,0.0,103456.6505
2022-09-01,103456.6505,0.0,103456.6505
2022-09-02,103456.6505,0.0,103456.6505
2022-09-06,103456.6505,0.0,103456.6505
2022-09-07,103456.6505,0.0,103456.6505
2022-09-08,103456.6505,0.0,103456.6505
2022-09-09,103456.6505,0.0,103456.6505
2022-09-12,103456.6505,0.0,103456.6505
2022-09-13,103456.6505,0.0,103456.6505
2022-09-14,103456.6505,0.0,103456.6505
2022-09-15,103456.6505,0.0,103456.6505
2022-09-16,103456.6505,0.0,103456.6505
2022-09-19,103456.6505,0.0,103456.6505
2022-09-20,103456.6505,0.0,103456.6505
2022-09-21,103456.6505,0.0,103456.6505
2022-09-22,103456.6505,0.0,103456.6505
2022-09-23,103456.6505,0.0,103456.6505
2022-09-26,103456.6505,0.0,103456.6505
2022-09-27,103456.6505,0.0,103456.6505
2022-09-28,103456.6505,0.0,103456.6505
2022-09-29,103456.6505,0.0,103456.6505
2022-09-30,103456.6505,0.0,103456.6505
2022-10-03,103456.6505,0.0,103456.6505
2022-10-04,103456.6505,0.0,103456.6505
2022-10-05,103456.6505,0.0,103456.6505
2022-10-06,103456.6505,0.0,103456.6505
2022-10-07,103456.6505,0.0,103456.6505
2022-10-10,103456.6505,0.0,103456.6505
2022-10-11,103456.6505,0.0,103456.6505
2022-10-12,103456.6505,0.0,103456.6505
2022-10-13,103456.6505,0.0,103456.6505
2022-10-14,103456.6505,0.0,103456.6505
2022-10-17,103456.6505,0.0,103456.6505
2022-10-18,103456.6505,0.0,103456.6505
2022-10-19,103456.6505,0.0,103456.6505
2022-10-20,103456.6505,0.0,103456.6505
2022-10-21,103456.6505,0.0,103456.6505
2022-10-24,103456.6505,0.0,103456.6505
2022-10-25,103456.6505,0.0,103456.6505
2022-10-26,103456.6505,0.0,103456.6505
2022-10-27,103456.6505,0.0,103456.6505
2022-10-28,103456.6505,0.0,103456.6505
2022-10-31,103456.6505,0.0,103456.6505
2022-11-01,103456.6505,0.0,103456.6505
2022-11-02,103456.6505,0.0,103456.6505
2022-11-03,103456.6505,0.0,103456.6505
2022-11-04,103456.6505,0.0,103456.6505
2022-11-07,103456.6505,0.0,103456.6505
2022-11-08,103456.6505,0.0,103456.6505
2022-11-09,103456.6505,0.0,103456.6505
2022-11-10,103456.6505,0.0,103456.6505
2022-11-11,103456.6505,0.0,103456.6505
2022-11-14,103456.6505,0.0,103456.6505
2022-11-15,103456.6505,0.0,103456.6505
2022-11-16,103456.6505,0.0,103456.6505
2022-11-17,103456.6505,0.0,103456.6505
2022-11-18,103456.6505,0.0,103456.6505
2022-11-21,103456.6505,0.0,103456.6505
2022-11-22,103456.6505,0.0,103456.6505
2022-11-23,95922.1798,7574.0811,103496.2609
2022-11-25,95922.1798,7521.1403,103443.3201
2022-11-28,95922.1798,7411.8523,103334.0322
2022-11-29,95922.1798,7400.2139,103322.3937
2022-11-30,95922.1798,7820.9015,103743.0814
2022-12-01,95922.1798,7816.9274,103739.1073
2022-12-02,95922.1798,7675.7047,103597.8845
2022-12-05,95922.1798,7531.5014,103453.6812
2022-12-06,95922.1798,7463.0899,103385.2698
2022-12-07,95922.1798,7359.1954,103281.3752
2022-12-08,95922.1798,7537.7464,103459.9262
2022-12-09,95922.1798,7731.3422,103653.522
2022-12-12,95922.1798,7900.3837,103822.5635
2022-12-13,88319.4193,15741.3057,104060.7251
2022-12-14,88319.4193,15621.3862,103940.8056
2022-12-15,88319.4193,15082.9653,103402.3846
2022-12-16,88319.4193,14892.3083,103211.7277
2022-12-19,88319.4193,14734.315,103053.7344
2022-12-20,88319.4193,14582.615,102902.0343
2022-12-21,88319.4193,15004.7012,103324.1206
2022-12-22,88319.4193,14397.1964,102716.6158
2022-12-23,94687.0888,7906.1936,102593.2824
2022-12-27,94687.0888,7922.0795,102609.1683
2022-12-28,94687.0888,7798.2836,102485.3724
2022-12-29,94687.0888,7983.1904,102670.2791
2022-12-30,94687.0888,8002.0818,102689.1705
2023-01-03,94687.0888,7921.2208,102608.3096
2023-01-04,94687.0888,8017.9677,102705.0565
2023-01-05,94687.0888,7943.2608,102630.3496
2023-01-06,94687.0888,8421.4136,103108.5023
2023-01-09,94687.0888,8256.2569,102943.3457
2023-01-10,94687.0888,8228.2061,102915.2948
2023-01-11,94687.0888,8274.1465,102961.2353
2023-01-12,87284.7874,15866.3728,103151.1602
2023-01-13,87284.7874,15806.9681,103091.7555
2023-01-17,87284.7874,16000.1486,103284.936
2023-01-18,87284.7874,15970.8939,103255.6813
2023-01-19,87284.7874,15719.757,103004.5444
2023-01-20,87284.7874,16055.8213,103340.6087
2023-01-23,87284.7874,16612.2547,103897.0421
2023-01-24,87284.7874,16565.6083,103850.3957
2023-01-25,87284.7874,16388.6309,103673.4183
2023-01-26,87284.7874,16663.3589,103948.1463
2023-01-27,87284.7874,16541.7371,103826.5245
2023-01-30,87284.7874,16390.4747,103675.262
2023-01-31,87284.7874,16406.7674,103691.5548
2023-02-01,87284.7874,16834.8065,104119.5939
2023-02-02,72909.6828,32069.4788,104979.1616
2023-02-03,79803.589,24039.2186,103842.8076
2023-02-06,79803.589,23802.1374,103605.7264
2023-02-07,79803.589,24530.2501,104333.8391
2023-02-08,79803.589,24301.1224,104104.7114
2023-02-09,79803.589,24389.319,104192.908
2023-02-10,79803.589,24172.1293,103975.7183
2023-02-13,79803.589,24580.6586,104384.2476
2023-02-14,79803.589,24781.9446,104585.5336
2023-02-15,79803.589,24347.0624,104150.6513
2023-02-16,79803.589,23873.968,103677.557
2023-02-17,79803.589,23625.1275,103428.7164
2023-02-21,79803.589,23058.5457,102862.1347
2023-02-22,79803.589,22878.7214,102682.3104
2023-02-23,72377.1963,30926.1561,103303.3524
2023-02-24,72377.1963,30391.1668,102768.3631
2023-02-27,72377.1963,30526.486,102903.6823
2023-02-28,72377.1963,30521.0514,102898.2477
2023-03-01,72377.1963,30373.0844,102750.2807
2023-03-02,72377.1963,30832.3679,103209.5643
2023-03-03,72377.1963,31688.6721,104065.8685
2023-03-06,72377.1963,31610.0238,103987.2201
2023-03-07,72377.1963,31274.9191,103652.1154
2023-03-08,72377.1963,31821.0126,104198.209
2023-03-09,72377.1963,31235.4666,103612.6629
2023-03-10,72377.1963,30728.1577,103105.354
2023-03-13,72377.1963,30945.0709,103322.2672
2023-03-14,72377.1963,31853.1392,104230.3355
2023-03-15,72377.1963,31721.0549,104098.2512
2023-03-16,72377.1963,32860.4386,105237.6349
2023-03-17,72377.1963,32946.2344,105323.4308
2023-03-20,72377.1963,33030.6309,105407.8272
2023-03-21,72377.1963,33350.2766,105727.4729
2023-03-22,72377.1963,33320.5752,105697.7715
2023-03-23,72377.1963,33994.8921,106372.0885
2023-03-24,72377.1963,33744.5484,106121.7447
2023-03-27,72377.1963,33226.8149,105604.0113
2023-03-28,72377.1963,33137.838,105515.0343
2023-03-29,72377.1963,33651.9769,106029.1732
2023-03-30,72377.1963,33973.2758,106350.4721
2023-03-31,72377.1963,34379.5753,106756.7717
2023-04-03,72377.1963,34407.164,106784.3604
2023-04-04,72377.1963,34067.5197,106444.716
2023-04-05,72377.1963,33554.9444,105932.1407
2023-04-06,72377.1963,33721.7074,106098.9037
2023-04-10,72377.1963,33794.7358,106171.9321
2023-04-11,72377.1963,33413.482,105790.6783
2023-04-12,72377.1963,32940.035,105317.2313
2023-04-13,72377.1963,33233.6689,105610.8652
2023-04-14,72377.1963,33168.7095,105545.9058
2023-04-17,72377.1963,33503.4408,105880.6371
2023-04-18,72377.1963,33788.4584,106165.6547
2023-04-19,72377.1963,33827.2927,106204.489
2023-04-20,72377.1963,33654.8218,106032.0182
2023-04-21,79812.8768,25871.2828,105684.1595
2023-04-24,79812.8768,25757.5158,105570.3925
2023-04-25,79812.8768,25141.4497,104954.3264
2023-04-26,79812.8768,25849.9541,105662.8308
2023-04-27,72269.5144,33923.0924,106192.6069
2023-04-28,72269.5144,33969.7101,106239.2245
2023-05-01,72269.5144,34219.8941,106489.4085
2023-05-02,72269.5144,33733.2922,106002.8067
2023-05-03,72269.5144,33588.0938,105857.6082
2023-05-04,72269.5144,33520.5916,105790.1061
2023-05-05,72269.5144,34429.7258,106699.2403
2023-05-08,72269.5144,34520.7472,106790.2616
2023-05-09,72269.5144,34191.8945,106461.409
2023-05-10,72269.5144,34804.146,107073.6604
2023-05-11,72269.5144,34803.2841,107072.7985
2023-05-12,72269.5144,34610.7291,106880.2436
2023-05-15,72269.5144,35011.0538,107280.5683
2023-05-16,72269.5144,35336.2711,107605.7855
2023-05-17,72269.5144,36106.1544,108375.6689
2023-05-18,72269.5144,37193.7718,109463.2863
2023-05-19,72269.5144,36986.0135,109255.5279
2023-05-22,72269.5144,36895.6058,109165.1202
2023-05-23,72269.5144,36687.6635,108957.1779
2023-05-24,72269.5144,36622.4908,108892.0052
2023-05-25,72269.5144,39931.4747,112200.9891
2023-05-26,72269.5144,42005.3028,114274.8172
2023-05-30,64076.0771,50550.8854,114626.9625
2023-05-31,64076.0771,49847.5659,113923.6431
2023-06-01,64076.0771,50626.1211,114702.1982
2023-06-02,64076.0771,51250.2697,115326.3469
2023-06-05,64076.0771,51298.6096,115374.6867
2023-06-06,64076.0771,51135.3903,115211.4675
2023-06-07,64076.0771,50262.859,114338.9361
2023-06-08,64076.0771,51447.1279,115523.205
2023-06-09,64076.0771,51913.4015,115989.4786
2023-06-12,55229.9332,62065.3708,117295.304
2023-06-13,55229.9332,62915.2693,118145.2025
2023-06-14,55229.9332,64092.0808,119322.014
2023-06-15,55229.9332,64114.5032,119344.4364
2023-06-16,55229.9332,63770.2759,119000.2091
2023-06-20,55229.9332,64547.6949,119777.6281
2023-06-21,55229.9332,63078.0077,118307.9409
2023-06-22,55229.9332,63873.8805,119103.8137
2023-06-23,55229.9332,62701.9164,117931.8496
2023-06-26,55229.9332,61085.4029,116315.3361
2023-06-27,55229.9332,62704.3257,117934.2588
2023-06-28,55229.9332,62635.0199,117864.9531
2023-06-29,55229.9332,62679.2971,117909.2302
2023-06-30,55229.9332,63748.3587,118978.2919
2023-07-03,55229.9332,64752.4458,119982.379
2023-07-05,55229.9332,64460.8903,119690.8235
2023-07-06,55229.9332,63767.5147,118997.4479
2023-07-07,55229.9332,63841.6499,119071.5831
2023-07-10,55229.9332,63614.3657,118844.2989
2023-07-11,55229.9332,64010.2043,119240.1375
2023-07-12,55229.9332,65182.0669,120412.0001
2023-07-13,55229.9332,66628.2911,121858.2243
2023-07-14,55229.9332,66647.7219,121877.6551
2023-07-17,55229.9332,67556.621,122786.5542
2023-07-18,55229.9332,68114.3288,123344.262
2023-07-19,55229.9332,67910.7614,123140.6946
2023-07-20,55229.9332,65030.9685,120260.9017
2023-07-21,55229.9332,64513.28,119743.2132
2023-07-24,55229.9332,65085.63,120315.5632
2023-07-25,55229.9332,65865.98,121095.9132
2023-07-26,55229.9332,64878.1341,120108.0673
2023-07-27,55229.9332,64475.9506,119705.8838
2023-07-28,55229.9332,65894.202,121124.1352
2023-07-31,55229.9332,65807.009,121036.9422
2023-08-01,55229.9332,65596.7118,120826.645
2023-08-02,55229.9332,63482.3448,118712.278
2023-08-03,55229.9332,63635.6166,118865.5498
2023-08-04,55229.9332,64289.4439,119519.3771
2023-08-07,55229.9332,64916.2893,120146.2225
2023-08-08,62963.5172,56349.9955,119313.5127
2023-08-09,62963.5172,54642.9352,117606.4524
2023-08-10,62963.5172,54675.0692,117638.5864
2023-08-11,62963.5172,53819.2915,116782.8087
2023-08-14,62963.5172,55217.1985,118180.7157
2023-08-15,81414.2036,35896.0704,117310.2741
2023-08-16,81414.2036,35430.8002,116845.0038
2023-08-17,81414.2036,35223.5811,116637.7847
2023-08-18,81414.2036,35137.8929,116552.0966
2023-08-21,81414.2036,36982.4509,118396.6545
2023-08-22,81414.2036,36401.5003,117815.704
2023-08-23,81414.2036,37254.6761,118668.8797
2023-08-24,81414.2036,36691.553,118105.7566
2023-08-25,81414.2036,36386.5817,117800.7853
2023-08-28,81414.2036,36773.6085,118187.8121
2023-08-29,81414.2036,37938.7803,119352.9839
2023-08-30,81414.2036,38137.5152,119551.7189
2023-08-31,81414.2036,38815.9964,120230.2
2023-09-01,81414.2036,37823.2525,119237.4561
2023-09-05,81414.2036,37771.1507,119185.3544
2023-09-06,81414.2036,37164.6714,118578.8751
2023-09-07,81414.2036,36855.9048,118270.1084
2023-09-08,81414.2036,36676.1099,118090.3136
2023-09-11,81414.2036,36914.0595,118328.2631
2023-09-12,81414.2036,36472.803,117887.0067
