fast,slow,rsi_w,rsi_os,rsi_ob,vol_th,sl,tp,pos,trades,sharpe,total_return,annual_return,max_dd_pct,win_rate,bars
5,20,14,25.0,70.0,1.6,0.04,0.18,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,25.0,70.0,1.6,0.04,0.25,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,25.0,70.0,1.6,0.06,0.12,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,25.0,70.0,1.6,0.06,0.18,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,25.0,70.0,1.6,0.06,0.25,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,25.0,75.0,1.0,0.04,0.12,0.3,9,0.9789,194.0137,99.2821,-44.3820,0.0000,818
5,20,14,25.0,75.0,1.0,0.04,0.18,0.3,7,0.9713,113.0209,57.8358,-33.6003,0.0000,818
5,20,14,25.0,75.0,1.0,0.04,0.25,0.3,7,0.9801,113.7602,58.2142,-33.4593,0.0000,818
5,20,14,25.0,75.0,1.0,0.06,0.12,0.3,9,0.9766,193.7577,99.1511,-44.4316,0.0000,818
5,20,14,25.0,75.0,1.0,0.06,0.18,0.3,7,0.9681,112.7649,57.7048,-33.6494,0.0000,818
5,20,14,25.0,75.0,1.0,0.06,0.25,0.3,7,0.9769,113.5042,58.0832,-33.5080,0.0000,818
5,20,14,25.0,75.0,1.3,0.04,0.12,0.3,8,0.9804,153.9740,78.7927,-39.6177,0.0000,818
5,20,14,25.0,75.0,1.3,0.04,0.18,0.3,7,0.9713,113.0209,57.8358,-33.6003,0.0000,818
5,20,14,25.0,75.0,1.3,0.04,0.25,0.3,7,0.9801,113.7602,58.2142,-33.4593,0.0000,818
5,20,14,25.0,75.0,1.3,0.06,0.12,0.3,8,0.9778,153.7180,78.6617,-39.6678,0.0000,818
5,20,14,25.0,75.0,1.3,0.06,0.18,0.3,7,0.9681,112.7649,57.7048,-33.6494,0.0000,818
5,20,14,25.0,75.0,1.3,0.06,0.25,0.3,7,0.9769,113.5042,58.0832,-33.5080,0.0000,818
5,20,14,25.0,75.0,1.6,0.04,0.12,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,25.0,75.0,1.6,0.04,0.18,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,25.0,75.0,1.6,0.04,0.25,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,25.0,75.0,1.6,0.06,0.12,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,25.0,75.0,1.6,0.06,0.18,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,25.0,75.0,1.6,0.06,0.25,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,30.0,65.0,1.0,0.04,0.12,0.3,9,0.9789,194.0137,99.2821,-44.3820,0.0000,818
5,20,14,30.0,65.0,1.0,0.04,0.18,0.3,7,0.9713,113.0209,57.8358,-33.6003,0.0000,818
5,20,14,30.0,65.0,1.0,0.04,0.25,0.3,7,0.9801,113.7602,58.2142,-33.4593,0.0000,818
5,20,14,30.0,65.0,1.0,0.06,0.12,0.3,9,0.9766,193.7577,99.1511,-44.4316,0.0000,818
5,20,14,30.0,65.0,1.0,0.06,0.18,0.3,7,0.9681,112.7649,57.7048,-33.6494,0.0000,818
5,20,14,30.0,65.0,1.0,0.06,0.25,0.3,7,0.9769,113.5042,58.0832,-33.5080,0.0000,818
5,20,14,30.0,65.0,1.3,0.04,0.12,0.3,8,0.9804,153.9740,78.7927,-39.6177,0.0000,818
5,20,14,30.0,65.0,1.3,0.04,0.18,0.3,7,0.9713,113.0209,57.8358,-33.6003,0.0000,818
5,20,14,30.0,65.0,1.3,0.04,0.25,0.3,7,0.9801,113.7602,58.2142,-33.4593,0.0000,818
5,20,14,30.0,65.0,1.3,0.06,0.12,0.3,8,0.9778,153.7180,78.6617,-39.6678,0.0000,818
5,20,14,30.0,65.0,1.3,0.06,0.18,0.3,7,0.9681,112.7649,57.7048,-33.6494,0.0000,818
5,20,14,30.0,65.0,1.3,0.06,0.25,0.3,7,0.9769,113.5042,58.0832,-33.5080,0.0000,818
5,20,14,30.0,65.0,1.6,0.04,0.12,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,30.0,65.0,1.6,0.04,0.18,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,30.0,65.0,1.6,0.04,0.25,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,30.0,65.0,1.6,0.06,0.12,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,30.0,65.0,1.6,0.06,0.18,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,30.0,65.0,1.6,0.06,0.25,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,30.0,70.0,1.0,0.04,0.12,0.3,9,0.9789,194.0137,99.2821,-44.3820,0.0000,818
5,20,14,30.0,70.0,1.0,0.04,0.18,0.3,7,0.9713,113.0209,57.8358,-33.6003,0.0000,818
5,20,14,30.0,70.0,1.0,0.04,0.25,0.3,7,0.9801,113.7602,58.2142,-33.4593,0.0000,818
5,20,14,30.0,70.0,1.0,0.06,0.12,0.3,9,0.9766,193.7577,99.1511,-44.4316,0.0000,818
5,20,14,30.0,70.0,1.0,0.06,0.18,0.3,7,0.9681,112.7649,57.7048,-33.6494,0.0000,818
5,20,14,30.0,70.0,1.0,0.06,0.25,0.3,7,0.9769,113.5042,58.0832,-33.5080,0.0000,818
5,20,14,30.0,70.0,1.3,0.04,0.12,0.3,8,0.9804,153.9740,78.7927,-39.6177,0.0000,818
5,20,14,30.0,70.0,1.3,0.04,0.18,0.3,7,0.9713,113.0209,57.8358,-33.6003,0.0000,818
5,20,14,30.0,70.0,1.3,0.04,0.25,0.3,7,0.9801,113.7602,58.2142,-33.4593,0.0000,818
5,20,14,30.0,70.0,1.3,0.06,0.12,0.3,8,0.9778,153.7180,78.6617,-39.6678,0.0000,818
5,20,14,30.0,70.0,1.3,0.06,0.18,0.3,7,0.9681,112.7649,57.7048,-33.6494,0.0000,818
5,20,14,30.0,70.0,1.3,0.06,0.25,0.3,7,0.9769,113.5042,58.0832,-33.5080,0.0000,818
5,20,14,30.0,70.0,1.6,0.04,0.12,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,30.0,70.0,1.6,0.04,0.18,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,30.0,70.0,1.6,0.04,0.25,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,30.0,70.0,1.6,0.06,0.12,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,30.0,70.0,1.6,0.06,0.18,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,30.0,70.0,1.6,0.06,0.25,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,30.0,75.0,1.0,0.04,0.12,0.3,9,0.9789,194.0137,99.2821,-44.3820,0.0000,818
5,20,14,30.0,75.0,1.0,0.04,0.18,0.3,7,0.9713,113.0209,57.8358,-33.6003,0.0000,818
5,20,14,30.0,75.0,1.0,0.04,0.25,0.3,7,0.9801,113.7602,58.2142,-33.4593,0.0000,818
5,20,14,30.0,75.0,1.0,0.06,0.12,0.3,9,0.9766,193.7577,99.1511,-44.4316,0.0000,818
5,20,14,30.0,75.0,1.0,0.06,0.18,0.3,7,0.9681,112.7649,57.7048,-33.6494,0.0000,818
5,20,14,30.0,75.0,1.0,0.06,0.25,0.3,7,0.9769,113.5042,58.0832,-33.5080,0.0000,818
5,20,14,30.0,75.0,1.3,0.04,0.12,0.3,8,0.9804,153.9740,78.7927,-39.6177,0.0000,818
5,20,14,30.0,75.0,1.3,0.04,0.18,0.3,7,0.9713,113.0209,57.8358,-33.6003,0.0000,818
5,20,14,30.0,75.0,1.3,0.04,0.25,0.3,7,0.9801,113.7602,58.2142,-33.4593,0.0000,818
5,20,14,30.0,75.0,1.3,0.06,0.12,0.3,8,0.9778,153.7180,78.6617,-39.6678,0.0000,818
5,20,14,30.0,75.0,1.3,0.06,0.18,0.3,7,0.9681,112.7649,57.7048,-33.6494,0.0000,818
5,20,14,30.0,75.0,1.3,0.06,0.25,0.3,7,0.9769,113.5042,58.0832,-33.5080,0.0000,818
5,20,14,30.0,75.0,1.6,0.04,0.12,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,30.0,75.0,1.6,0.04,0.18,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,30.0,75.0,1.6,0.04,0.25,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,30.0,75.0,1.6,0.06,0.12,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,30.0,75.0,1.6,0.06,0.18,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,30.0,75.0,1.6,0.06,0.25,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,35.0,65.0,1.0,0.04,0.12,0.3,9,0.9789,194.0137,99.2821,-44.3820,0.0000,818
5,20,14,35.0,65.0,1.0,0.04,0.18,0.3,7,0.9713,113.0209,57.8358,-33.6003,0.0000,818
5,20,14,35.0,65.0,1.0,0.04,0.25,0.3,7,0.9801,113.7602,58.2142,-33.4593,0.0000,818
5,20,14,35.0,65.0,1.0,0.06,0.12,0.3,9,0.9766,193.7577,99.1511,-44.4316,0.0000,818
5,20,14,35.0,65.0,1.0,0.06,0.18,0.3,7,0.9681,112.7649,57.7048,-33.6494,0.0000,818
5,20,14,35.0,65.0,1.0,0.06,0.25,0.3,7,0.9769,113.5042,58.0832,-33.5080,0.0000,818
5,20,14,35.0,65.0,1.3,0.04,0.12,0.3,8,0.9804,153.9740,78.7927,-39.6177,0.0000,818
5,20,14,35.0,65.0,1.3,0.04,0.18,0.3,7,0.9713,113.0209,57.8358,-33.6003,0.0000,818
5,20,14,35.0,65.0,1.3,0.04,0.25,0.3,7,0.9801,113.7602,58.2142,-33.4593,0.0000,818
5,20,14,35.0,65.0,1.3,0.06,0.12,0.3,8,0.9778,153.7180,78.6617,-39.6678,0.0000,818
5,20,14,35.0,65.0,1.3,0.06,0.18,0.3,7,0.9681,112.7649,57.7048,-33.6494,0.0000,818
5,20,14,35.0,65.0,1.3,0.06,0.25,0.3,7,0.9769,113.5042,58.0832,-33.5080,0.0000,818
5,20,14,35.0,65.0,1.6,0.04,0.12,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,35.0,65.0,1.6,0.04,0.18,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,35.0,65.0,1.6,0.04,0.25,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,35.0,65.0,1.6,0.06,0.12,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,35.0,65.0,1.6,0.06,0.18,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,35.0,65.0,1.6,0.06,0.25,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,35.0,70.0,1.0,0.04,0.12,0.3,9,0.9789,194.0137,99.2821,-44.3820,0.0000,818
5,20,14,35.0,70.0,1.0,0.04,0.18,0.3,7,0.9713,113.0209,57.8358,-33.6003,0.0000,818
5,20,14,35.0,70.0,1.0,0.04,0.25,0.3,7,0.9801,113.7602,58.2142,-33.4593,0.0000,818
5,20,14,35.0,70.0,1.0,0.06,0.12,0.3,9,0.9766,193.7577,99.1511,-44.4316,0.0000,818
5,20,14,35.0,70.0,1.0,0.06,0.18,0.3,7,0.9681,112.7649,57.7048,-33.6494,0.0000,818
5,20,14,35.0,70.0,1.0,0.06,0.25,0.3,7,0.9769,113.5042,58.0832,-33.5080,0.0000,818
5,20,14,35.0,70.0,1.3,0.04,0.12,0.3,8,0.9804,153.9740,78.7927,-39.6177,0.0000,818
5,20,14,35.0,70.0,1.3,0.04,0.18,0.3,7,0.9713,113.0209,57.8358,-33.6003,0.0000,818
5,20,14,35.0,70.0,1.3,0.04,0.25,0.3,7,0.9801,113.7602,58.2142,-33.4593,0.0000,818
5,20,14,35.0,70.0,1.3,0.06,0.12,0.3,8,0.9778,153.7180,78.6617,-39.6678,0.0000,818
5,20,14,35.0,70.0,1.3,0.06,0.18,0.3,7,0.9681,112.7649,57.7048,-33.6494,0.0000,818
5,20,14,35.0,70.0,1.3,0.06,0.25,0.3,7,0.9769,113.5042,58.0832,-33.5080,0.0000,818
5,20,14,35.0,70.0,1.6,0.04,0.12,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,35.0,70.0,1.6,0.04,0.18,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,35.0,70.0,1.6,0.04,0.25,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,35.0,70.0,1.6,0.06,0.12,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,35.0,70.0,1.6,0.06,0.18,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,35.0,70.0,1.6,0.06,0.25,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,35.0,75.0,1.0,0.04,0.12,0.3,9,0.9789,194.0137,99.2821,-44.3820,0.0000,818
5,20,14,35.0,75.0,1.0,0.04,0.18,0.3,7,0.9713,113.0209,57.8358,-33.6003,0.0000,818
5,20,14,35.0,75.0,1.0,0.04,0.25,0.3,7,0.9801,113.7602,58.2142,-33.4593,0.0000,818
5,20,14,35.0,75.0,1.0,0.06,0.12,0.3,9,0.9766,193.7577,99.1511,-44.4316,0.0000,818
5,20,14,35.0,75.0,1.0,0.06,0.18,0.3,7,0.9681,112.7649,57.7048,-33.6494,0.0000,818
5,20,14,35.0,75.0,1.0,0.06,0.25,0.3,7,0.9769,113.5042,58.0832,-33.5080,0.0000,818
5,20,14,35.0,75.0,1.3,0.04,0.12,0.3,8,0.9804,153.9740,78.7927,-39.6177,0.0000,818
5,20,14,35.0,75.0,1.3,0.04,0.18,0.3,7,0.9713,113.0209,57.8358,-33.6003,0.0000,818
5,20,14,35.0,75.0,1.3,0.04,0.25,0.3,7,0.9801,113.7602,58.2142,-33.4593,0.0000,818
5,20,14,35.0,75.0,1.3,0.06,0.12,0.3,8,0.9778,153.7180,78.6617,-39.6678,0.0000,818
5,20,14,35.0,75.0,1.3,0.06,0.18,0.3,7,0.9681,112.7649,57.7048,-33.6494,0.0000,818
5,20,14,35.0,75.0,1.3,0.06,0.25,0.3,7,0.9769,113.5042,58.0832,-33.5080,0.0000,818
5,20,14,35.0,75.0,1.6,0.04,0.12,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,35.0,75.0,1.6,0.04,0.18,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,35.0,75.0,1.6,0.04,0.25,0.3,7,0.9045,186.3549,95.3629,-46.2539,0.0000,818
5,20,14,35.0,75.0,1.6,0.06,0.12,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,35.0,75.0,1.6,0.06,0.18,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,20,14,35.0,75.0,1.6,0.06,0.25,0.3,7,0.9023,186.0989,95.2319,-46.3075,0.0000,818
5,30,14,25.0,65.0,1.0,0.04,0.12,0.3,41,1.1195,294.0705,150.4838,-31.7726,0.0000,818
5,30,14,25.0,65.0,1.0,0.04,0.18,0.3,103,1.0196,237.6509,121.6124,-33.2563,0.0000,818
5,30,14,25.0,65.0,1.0,0.04,0.25,0.3,104,1.1189,264.4640,135.3334,-33.2563,0.0000,818
5,30,14,25.0,65.0,1.0,0.06,0.12,0.3,107,0.8210,163.3807,83.6063,-31.2074,0.0000,818
5,30,14,25.0,65.0,1.0,0.06,0.18,0.3,92,1.1069,259.7921,132.9426,-31.7618,0.0000,818
5,30,14,25.0,65.0,1.0,0.06,0.25,0.3,84,0.9394,193.3795,98.9575,-31.7618,0.0000,818
5,30,14,25.0,65.0,1.3,0.04,0.12,0.3,93,0.8084,79.7324,40.8012,-20.5622,0.0000,818
5,30,14,25.0,65.0,1.3,0.04,0.18,0.3,58,1.0259,114.4420,58.5630,-20.8620,0.0000,818
5,30,14,25.0,65.0,1.3,0.04,0.25,0.3,59,1.1177,126.8048,64.8894,-20.8620,0.0000,818
5,30,14,25.0,65.0,1.3,0.06,0.12,0.3,73,1.1706,126.8184,64.8964,-19.9613,0.0000,818
5,30,14,25.0,65.0,1.3,0.06,0.18,0.3,48,1.1767,131.5739,67.3299,-20.2477,0.0000,818
5,30,14,25.0,65.0,1.3,0.06,0.25,0.3,55,1.0344,114.3363,58.5090,-20.2477,0.0000,818
5,30,14,25.0,65.0,1.6,0.04,0.12,0.3,61,0.0477,2.6240,1.3428,-21.3449,0.0000,818
5,30,14,25.0,65.0,1.6,0.04,0.18,0.3,55,0.0692,4.1417,2.1194,-21.3449,0.0000,818
5,30,14,25.0,65.0,1.6,0.04,0.25,0.3,56,0.1747,10.3115,5.2767,-21.3449,0.0000,818
5,30,14,25.0,65.0,1.6,0.06,0.12,0.3,49,0.3529,22.6748,11.6033,-20.3553,0.0000,818
5,30,14,25.0,65.0,1.6,0.06,0.18,0.3,43,0.3944,26.1413,13.3772,-20.3553,0.0000,818
5,30,14,25.0,65.0,1.6,0.06,0.25,0.3,44,0.4806,33.3462,17.0642,-20.3553,0.0000,818
5,30,14,25.0,70.0,1.0,0.04,0.12,0.3,41,1.1195,294.0705,150.4838,-31.7726,0.0000,818
5,30,14,25.0,70.0,1.0,0.04,0.18,0.3,103,1.0196,237.6509,121.6124,-33.2563,0.0000,818
5,30,14,25.0,70.0,1.0,0.04,0.25,0.3,104,1.1189,264.4640,135.3334,-33.2563,0.0000,818
5,30,14,25.0,70.0,1.0,0.06,0.12,0.3,107,0.8210,163.3807,83.6063,-31.2074,0.0000,818
5,30,14,25.0,70.0,1.0,0.06,0.18,0.3,92,1.1069,259.7921,132.9426,-31.7618,0.0000,818
5,30,14,25.0,70.0,1.0,0.06,0.25,0.3,84,0.9394,193.3795,98.9575,-31.7618,0.0000,818
5,30,14,25.0,70.0,1.3,0.04,0.12,0.3,93,0.8084,79.7324,40.8012,-20.5622,0.0000,818
5,30,14,25.0,70.0,1.3,0.04,0.18,0.3,58,1.0259,114.4420,58.5630,-20.8620,0.0000,818
5,30,14,25.0,70.0,1.3,0.04,0.25,0.3,59,1.1177,126.8048,64.8894,-20.8620,0.0000,818
5,30,14,25.0,70.0,1.3,0.06,0.12,0.3,73,1.1706,126.8184,64.8964,-19.9613,0.0000,818
5,30,14,25.0,70.0,1.3,0.06,0.18,0.3,48,1.1767,131.5739,67.3299,-20.2477,0.0000,818
5,30,14,25.0,70.0,1.3,0.06,0.25,0.3,55,1.0344,114.3363,58.5090,-20.2477,0.0000,818
5,30,14,25.0,70.0,1.6,0.04,0.12,0.3,61,0.0477,2.6240,1.3428,-21.3449,0.0000,818
5,30,14,25.0,70.0,1.6,0.04,0.18,0.3,55,0.0692,4.1417,2.1194,-21.3449,0.0000,818
5,30,14,25.0,70.0,1.6,0.04,0.25,0.3,56,0.1747,10.3115,5.2767,-21.3449,0.0000,818
5,30,14,25.0,70.0,1.6,0.06,0.12,0.3,49,0.3529,22.6748,11.6033,-20.3553,0.0000,818
5,30,14,25.0,70.0,1.6,0.06,0.18,0.3,43,0.3944,26.1413,13.3772,-20.3553,0.0000,818
5,30,14,25.0,70.0,1.6,0.06,0.25,0.3,44,0.4806,33.3462,17.0642,-20.3553,0.0000,818
5,30,14,25.0,75.0,1.0,0.04,0.12,0.3,41,1.1195,294.0705,150.4838,-31.7726,0.0000,818
5,30,14,25.0,75.0,1.0,0.04,0.18,0.3,103,1.0196,237.6509,121.6124,-33.2563,0.0000,818
5,30,14,25.0,75.0,1.0,0.04,0.25,0.3,104,1.1189,264.4640,135.3334,-33.2563,0.0000,818
5,30,14,25.0,75.0,1.0,0.06,0.12,0.3,107,0.8210,163.3807,83.6063,-31.2074,0.0000,818
5,30,14,25.0,75.0,1.0,0.06,0.18,0.3,92,1.1069,259.7921,132.9426,-31.7618,0.0000,818
5,30,14,25.0,75.0,1.0,0.06,0.25,0.3,84,0.9394,193.3795,98.9575,-31.7618,0.0000,818
5,30,14,25.0,75.0,1.3,0.04,0.12,0.3,93,0.8084,79.7324,40.8012,-20.5622,0.0000,818
5,30,14,25.0,75.0,1.3,0.04,0.18,0.3,58,1.0259,114.4420,58.5630,-20.8620,0.0000,818
5,30,14,25.0,75.0,1.3,0.04,0.25,0.3,59,1.1177,126.8048,64.8894,-20.8620,0.0000,818
5,30,14,25.0,75.0,1.3,0.06,0.12,0.3,73,1.1706,126.8184,64.8964,-19.9613,0.0000,818
5,30,14,25.0,75.0,1.3,0.06,0.18,0.3,48,1.1767,131.5739,67.3299,-20.2477,0.0000,818
5,30,14,25.0,75.0,1.3,0.06,0.25,0.3,55,1.0344,114.3363,58.5090,-20.2477,0.0000,818
5,30,14,25.0,75.0,1.6,0.04,0.12,0.3,61,0.0477,2.6240,1.3428,-21.3449,0.0000,818
5,30,14,25.0,75.0,1.6,0.04,0.18,0.3,55,0.0692,4.1417,2.1194,-21.3449,0.0000,818
5,30,14,25.0,75.0,1.6,0.04,0.25,0.3,56,0.1747,10.3115,5.2767,-21.3449,0.0000,818
5,30,14,25.0,75.0,1.6,0.06,0.12,0.3,49,0.3529,22.6748,11.6033,-20.3553,0.0000,818
5,30,14,25.0,75.0,1.6,0.06,0.18,0.3,43,0.3944,26.1413,13.3772,-20.3553,0.0000,818
5,30,14,25.0,75.0,1.6,0.06,0.25,0.3,44,0.4806,33.3462,17.0642,-20.3553,0.0000,818
5,30,14,30.0,65.0,1.0,0.04,0.12,0.3,41,1.1195,294.0705,150.4838,-31.7726,0.0000,818
5,30,14,30.0,65.0,1.0,0.04,0.18,0.3,103,1.0196,237.6509,121.6124,-33.2563,0.0000,818
5,30,14,30.0,65.0,1.0,0.04,0.25,0.3,104,1.1189,264.4640,135.3334,-33.2563,0.0000,818
5,30,14,30.0,65.0,1.0,0.06,0.12,0.3,107,0.8210,163.3807,83.6063,-31.2074,0.0000,818
5,30,14,30.0,65.0,1.0,0.06,0.18,0.3,92,1.1069,259.7921,132.9426,-31.7618,0.0000,818
5,30,14,30.0,65.0,1.0,0.06,0.25,0.3,84,0.9394,193.3795,98.9575,-31.7618,0.0000,818
5,30,14,30.0,65.0,1.3,0.04,0.12,0.3,93,0.8084,79.7324,40.8012,-20.5622,0.0000,818
5,30,14,30.0,65.0,1.3,0.04,0.18,0.3,58,1.0259,114.4420,58.5630,-20.8620,0.0000,818
5,30,14,30.0,65.0,1.3,0.04,0.25,0.3,59,1.1177,126.8048,64.8894,-20.8620,0.0000,818
5,30,14,30.0,65.0,1.3,0.06,0.12,0.3,73,1.1706,126.8184,64.8964,-19.9613,0.0000,818
5,30,14,30.0,65.0,1.3,0.06,0.18,0.3,48,1.1767,131.5739,67.3299,-20.2477,0.0000,818
5,30,14,30.0,65.0,1.3,0.06,0.25,0.3,55,1.0344,114.3363,58.5090,-20.2477,0.0000,818
5,30,14,30.0,65.0,1.6,0.04,0.12,0.3,61,0.0477,2.6240,1.3428,-21.3449,0.0000,818
5,30,14,30.0,65.0,1.6,0.04,0.18,0.3,55,0.0692,4.1417,2.1194,-21.3449,0.0000,818
